Products,keyfigure,Days,Value,ProdType
CDS0J0000K02DF,demand_frozen,3,5.7,Frozen
CDS0J0000K02DF,demand_frozen,4,5.7,Frozen
CDS0S0000K02DF,demand_frozen,0,0,Frozen
CDS0S0000K02DF,demand_frozen,1,41.10875,Frozen
CDS0S0000K02DF,demand_frozen,2,41.10875,Frozen
CDS0S0000K02DF,demand_frozen,3,41.10875,Frozen
CDS0S0000K02DF,demand_frozen,4,41.10875,Frozen
CKE01218VP04DF,demand_frozen,0,0,Frozen
CKE01218VP04DF,demand_frozen,1,1.65083333333333,Frozen
CKE01218VP04DF,demand_frozen,2,1.65083333333333,Frozen
CKE01218VP04DF,demand_frozen,3,1.65083333333333,Frozen
CKE01218VP04DF,demand_frozen,4,1.65083333333333,Frozen
CKE0F0000K02DF,demand_frozen,0,0,Frozen
CKE0F0000K02DF,demand_frozen,1,140.433166666667,Frozen
CKE0F0000K02DF,demand_frozen,2,140.433166666667,Frozen
CKE0F0000K02DF,demand_frozen,3,140.433166666667,Frozen
CKE0F0000K02DF,demand_frozen,4,140.433166666667,Frozen
CLG022270K06DF,demand_frozen,0,0,Frozen
CLG022270K06DF,demand_frozen,1,33.011375,Frozen
CLG022270K06DF,demand_frozen,2,33.011375,Frozen
CLG022270K06DF,demand_frozen,3,33.011375,Frozen
CLG022270K06DF,demand_frozen,4,33.011375,Frozen
CLG022270P10DF,demand_frozen,0,0,Frozen
CLG022270P10DF,demand_frozen,1,71.17615,Frozen
CLG022270P10DF,demand_frozen,2,71.17615,Frozen
CLG022270P10DF,demand_frozen,3,71.17615,Frozen
CLG022270P10DF,demand_frozen,4,71.17615,Frozen
CLG026340K06DF,demand_frozen,0,0,Frozen
CLG026340K06DF,demand_frozen,1,22.796525,Frozen
CLG026340K06DF,demand_frozen,2,22.796525,Frozen
CLG026340K06DF,demand_frozen,3,22.796525,Frozen
CLG026340K06DF,demand_frozen,4,22.796525,Frozen
CRB015190K02DF,demand_frozen,0,0,Frozen
CRB015190K02DF,demand_frozen,1,79.8336666666667,Frozen
CRB015190K02DF,demand_frozen,2,79.8336666666667,Frozen
CRB015190K02DF,demand_frozen,3,79.8336666666667,Frozen
CRB015190K02DF,demand_frozen,4,79.8336666666667,Frozen
CRB019240K02DF,demand_frozen,0,0,Frozen
CRB019240K02DF,demand_frozen,1,124.508583333333,Frozen
CRB019240K02DF,demand_frozen,2,124.508583333333,Frozen
CRB019240K02DF,demand_frozen,3,124.508583333333,Frozen
CRB019240K02DF,demand_frozen,4,124.508583333333,Frozen
CRB01924VP04DF,demand_frozen,0,0,Frozen
CRB01924VP04DF,demand_frozen,1,1.18720833333333,Frozen
CRB01924VP04DF,demand_frozen,2,1.18720833333333,Frozen
CRB01924VP04DF,demand_frozen,3,1.18720833333333,Frozen
CRB01924VP04DF,demand_frozen,4,1.18720833333333,Frozen
CTH013160K02DF,demand_frozen,0,0,Frozen
CTH013160K02DF,demand_frozen,1,177.436208333333,Frozen
CTH013160K02DF,demand_frozen,2,177.436208333333,Frozen
CTH013160K02DF,demand_frozen,3,177.436208333333,Frozen
CTH013160K02DF,demand_frozen,4,177.436208333333,Frozen
CTH015180P12DF,demand_frozen,0,0,Frozen
CTH015180P12DF,demand_frozen,1,404.126708333333,Frozen
CTH015180P12DF,demand_frozen,2,404.126708333333,Frozen
CTH015180P12DF,demand_frozen,3,404.126708333333,Frozen
CTH015180P12DF,demand_frozen,4,404.126708333333,Frozen
CTH016190K02DF,demand_frozen,0,0,Frozen
CTH016190K02DF,demand_frozen,1,215.607083333333,Frozen
CTH016190K02DF,demand_frozen,2,215.607083333333,Frozen
CTH016190K02DF,demand_frozen,3,215.607083333333,Frozen
CTH016190K02DF,demand_frozen,4,215.607083333333,Frozen
CTH016210K02DF,demand_frozen,0,0,Frozen
CTH016210K02DF,demand_frozen,1,444.008929166667,Frozen
CTH016210K02DF,demand_frozen,2,444.008929166667,Frozen
CTH016210K02DF,demand_frozen,3,444.008929166667,Frozen
CTH016210K02DF,demand_frozen,4,444.008929166667,Frozen
CTH01621VP04DF,demand_frozen,0,0,Frozen
CTH01621VP04DF,demand_frozen,1,1.469125,Frozen
CTH01621VP04DF,demand_frozen,2,1.469125,Frozen
CTH01621VP04DF,demand_frozen,3,1.469125,Frozen
CTH01621VP04DF,demand_frozen,4,1.469125,Frozen
P3JW00BRUK02DF,demand_frozen,0,0,Frozen
P3JW00BRUK02DF,demand_frozen,1,120.8,Frozen
P3JW00BRUK02DF,demand_frozen,2,120.8,Frozen
P3JW00BRUK02DF,demand_frozen,3,120.8,Frozen
P3JW00BRUK02DF,demand_frozen,4,120.8,Frozen
P3JW07090K02DF,demand_frozen,0,0,Frozen
P3JW07090K02DF,demand_frozen,1,128.420166666667,Frozen
P3JW07090K02DF,demand_frozen,2,128.420166666667,Frozen
P3JW07090K02DF,demand_frozen,3,128.420166666667,Frozen
P3JW07090K02DF,demand_frozen,4,128.420166666667,Frozen
P3JW08100K02DF,demand_frozen,0,0,Frozen
P3JW08100K02DF,demand_frozen,1,46.8411666666667,Frozen
P3JW08100K02DF,demand_frozen,2,46.8411666666667,Frozen
P3JW08100K02DF,demand_frozen,3,46.8411666666667,Frozen
P3JW08100K02DF,demand_frozen,4,46.8411666666667,Frozen
PDMT04050K02DF,demand_frozen,0,0,Frozen
PDMT04050K02DF,demand_frozen,1,143.700416666667,Frozen
PDMT04050K02DF,demand_frozen,2,143.700416666667,Frozen
PDMT04050K02DF,demand_frozen,3,143.700416666667,Frozen
PDMT04050K02DF,demand_frozen,4,143.700416666667,Frozen
PDMTF0000K02DF,demand_frozen,0,0,Frozen
PDMTF0000K02DF,demand_frozen,1,132.288204166667,Frozen
PDMTF0000K02DF,demand_frozen,2,132.288204166667,Frozen
PDMTF0000K02DF,demand_frozen,3,132.288204166667,Frozen
PDMTF0000K02DF,demand_frozen,4,132.288204166667,Frozen
PMJWF0000K02DF,demand_frozen,0,0,Frozen
PMJWF0000K02DF,demand_frozen,1,175.7312,Frozen
PMJWF0000K02DF,demand_frozen,2,175.7312,Frozen
PMJWF0000K02DF,demand_frozen,3,175.7312,Frozen
PMJWF0000K02DF,demand_frozen,4,175.7312,Frozen
BIRD COUNT,bird_count,0,0,Fresh
BIRD COUNT,bird_count,1,42000.0,Fresh
BIRD COUNT,bird_count,2,36000.0,Fresh
BIRD COUNT,bird_count,3,36000.0,Fresh
BIRD COUNT,bird_count,4,36000.0,Fresh
