Products,ProdType,keyfigure,Days,Value,Priority
P3JW08100K02DC,Fresh,demand_fresh,1,97.4727958333333,2.0
P3JW08100K02DC,Fresh,demand_fresh,2,97.4727958333333,2.0
P3JW08100K02DC,Fresh,demand_fresh,3,97.4727958333333,2.0
P3JW08100K02DC,Fresh,demand_fresh,4,97.4727958333333,2.0
PDMTF0000K02DC,Fresh,demand_fresh,0,0.0,2.0
PDMTF0000K02DC,Fresh,demand_fresh,1,201.440445833333,2.0
PDMTF0000K02DC,Fresh,demand_fresh,2,201.440445833333,2.0
PDMTF0000K02DC,Fresh,demand_fresh,3,201.440445833333,2.0
PDMTF0000K02DC,Fresh,demand_fresh,4,201.440445833333,2.0
PDMTMF000150DC,Fresh,demand_fresh,0,0.0,3.0
PDMTMF000150DC,Fresh,demand_fresh,1,300.0,3.0
PDMTMF000150DC,Fresh,demand_fresh,2,300.0,3.0
PDMTMF000150DC,Fresh,demand_fresh,3,,3.0
PDMTMF000150DC,Fresh,demand_fresh,4,,3.0
PMJWF0000K02DC,Fresh,demand_fresh,0,0.0,2.0
PMJWF0000K02DC,Fresh,demand_fresh,1,3.95281666666667,2.0
PMJWF0000K02DC,Fresh,demand_fresh,2,3.95281666666667,2.0
PMJWF0000K02DC,Fresh,demand_fresh,3,3.95281666666667,2.0
PMJWF0000K02DC,Fresh,demand_fresh,4,3.95281666666667,2.0
PMJWMF000150DC,Fresh,demand_fresh,0,0.0,3.0
PMJWMF000150DC,Fresh,demand_fresh,1,200.0,3.0
PMJWMF000150DC,Fresh,demand_fresh,2,200.0,3.0
PMJWMF000150DC,Fresh,demand_fresh,3,,3.0
PMJWMF000150DC,Fresh,demand_fresh,4,,3.0
WBL1BP000P10DC,Fresh,demand_fresh,0,0.0,3.0
WBL1BP000P10DC,Fresh,demand_fresh,1,2586.72571666667,3.0
WBL1BP000P10DC,Fresh,demand_fresh,2,2586.72571666667,3.0
WBL1BP000P10DC,Fresh,demand_fresh,3,2586.72571666667,3.0
WBL1BP000P10DC,Fresh,demand_fresh,4,2586.72571666667,3.0
WBL1SPG41P01DC,Fresh,demand_fresh,0,0.0,2.0
WBL1SPG41P01DC,Fresh,demand_fresh,1,851.81825,2.0
WBL1SPG41P01DC,Fresh,demand_fresh,2,851.81825,2.0
WBL1SPG41P01DC,Fresh,demand_fresh,3,851.81825,2.0
WBL1SPG41P01DC,Fresh,demand_fresh,4,851.81825,2.0
WBL1SPHFGP01DC,Fresh,demand_fresh,0,0.0,2.0
WBL1SPHFGP01DC,Fresh,demand_fresh,1,1147.12580833333,2.0
WBL1SPHFGP01DC,Fresh,demand_fresh,2,1147.12580833333,2.0
WBL1SPHFGP01DC,Fresh,demand_fresh,3,1147.12580833333,2.0
WBL1SPHFGP01DC,Fresh,demand_fresh,4,1147.12580833333,2.0
WBM1BP000P10DC,Fresh,demand_fresh,0,0.0,2.0
WBM1BP000P10DC,Fresh,demand_fresh,1,6.08566666666667,2.0
WBM1BP000P10DC,Fresh,demand_fresh,2,6.08566666666667,2.0
WBM1BP000P10DC,Fresh,demand_fresh,3,6.08566666666667,2.0
WBM1BP000P10DC,Fresh,demand_fresh,4,6.08566666666667,2.0
WBM1SP000P01DC,Fresh,demand_fresh,0,0.0,2.0
WBM1SP000P01DC,Fresh,demand_fresh,1,2015.09952916667,2.0
WBM1SP000P01DC,Fresh,demand_fresh,2,2015.09952916667,2.0
WBM1SP000P01DC,Fresh,demand_fresh,3,2015.09952916667,2.0
WBM1SP000P01DC,Fresh,demand_fresh,4,2015.09952916667,2.0
WBM2BP000P10DC,Fresh,demand_fresh,0,0.0,3.0
WBM2BP000P10DC,Fresh,demand_fresh,1,6080.73445416667,3.0
WBM2BP000P10DC,Fresh,demand_fresh,2,6080.73445416667,3.0
WBM2BP000P10DC,Fresh,demand_fresh,3,6080.73445416667,3.0
WBM2BP000P10DC,Fresh,demand_fresh,4,6080.73445416667,3.0
WBM2SP000P01DC,Fresh,demand_fresh,0,0.0,2.0
WBM2SP000P01DC,Fresh,demand_fresh,1,4171.96204583333,2.0
WBM2SP000P01DC,Fresh,demand_fresh,2,4171.96204583333,2.0
WBM2SP000P01DC,Fresh,demand_fresh,3,4171.96204583333,2.0
WBM2SP000P01DC,Fresh,demand_fresh,4,4171.96204583333,2.0
WBM2SPGCHP01DC,Fresh,demand_fresh,0,0.0,2.0
WBM2SPGCHP01DC,Fresh,demand_fresh,1,610.044375,2.0
WBM2SPGCHP01DC,Fresh,demand_fresh,2,610.044375,2.0
WBM2SPGCHP01DC,Fresh,demand_fresh,3,610.044375,2.0
WBM2SPGCHP01DC,Fresh,demand_fresh,4,610.044375,2.0
WBS2BP000P10DC,Fresh,demand_fresh,0,0.0,2.0
WBS2BP000P10DC,Fresh,demand_fresh,1,427.119104166667,2.0
WBS2BP000P10DC,Fresh,demand_fresh,2,427.119104166667,2.0
WBS2BP000P10DC,Fresh,demand_fresh,3,427.119104166667,2.0
WBS2BP000P10DC,Fresh,demand_fresh,4,427.119104166667,2.0
WNC03P000P03DC,Fresh,demand_fresh,0,0.0,2.0
WNC03P000P03DC,Fresh,demand_fresh,1,525.582708333333,2.0
WNC03P000P03DC,Fresh,demand_fresh,2,525.582708333333,2.0
WNC03P000P03DC,Fresh,demand_fresh,3,525.582708333333,2.0
WNC03P000P03DC,Fresh,demand_fresh,4,525.582708333333,2.0
WNC03P0S2P03DC,Fresh,demand_fresh,0,0.0,2.0
WNC03P0S2P03DC,Fresh,demand_fresh,1,729.486333333333,2.0
WNC03P0S2P03DC,Fresh,demand_fresh,2,729.486333333333,2.0
WNC03P0S2P03DC,Fresh,demand_fresh,3,729.486333333333,2.0
WNC03P0S2P03DC,Fresh,demand_fresh,4,729.486333333333,2.0
BBR0F0000K02DF,Frozen,demand_frozen,0,0.0,2.0
BBR0F0000K02DF,Frozen,demand_frozen,1,22.2534083333333,2.0
BBR0F0000K02DF,Frozen,demand_frozen,2,22.2534083333333,2.0
BBR0F0000K02DF,Frozen,demand_frozen,3,22.2534083333333,2.0
BBR0F0000K02DF,Frozen,demand_frozen,4,22.2534083333333,2.0
BBRS07595P24DF,Frozen,demand_frozen,0,0.0,3.0
BBRS07595P24DF,Frozen,demand_frozen,1,365.054916666667,3.0
BBRS07595P24DF,Frozen,demand_frozen,2,365.054916666667,3.0
BBRS07595P24DF,Frozen,demand_frozen,3,365.054916666667,3.0
BBRS07595P24DF,Frozen,demand_frozen,4,365.054916666667,3.0
BBRS16180K05DF,Frozen,demand_frozen,0,0.0,2.0
BBRS16180K05DF,Frozen,demand_frozen,1,81.294,2.0
BBRS16180K05DF,Frozen,demand_frozen,2,81.294,2.0
BBRS16180K05DF,Frozen,demand_frozen,3,81.294,2.0
BBRS16180K05DF,Frozen,demand_frozen,4,81.294,2.0
BBRS1821FK02DF,Frozen,demand_frozen,0,0.0,2.0
BBRS1821FK02DF,Frozen,demand_frozen,1,71.9045833333333,2.0
BBRS1821FK02DF,Frozen,demand_frozen,2,71.9045833333333,2.0
BBRS1821FK02DF,Frozen,demand_frozen,3,71.9045833333333,2.0
BBRS1821FK02DF,Frozen,demand_frozen,4,71.9045833333333,2.0
BBRS1823FK02DF,Frozen,demand_frozen,0,0.0,2.0
BBRS1823FK02DF,Frozen,demand_frozen,1,200.489458333333,2.0
BBRS1823FK02DF,Frozen,demand_frozen,2,200.489458333333,2.0
BBRS1823FK02DF,Frozen,demand_frozen,3,200.489458333333,2.0
BBRS1823FK02DF,Frozen,demand_frozen,4,200.489458333333,2.0
BBRS2325FK06DF,Frozen,demand_frozen,0,0.0,2.0
BBRS2325FK06DF,Frozen,demand_frozen,1,6.34041666666667,2.0
BBRS2325FK06DF,Frozen,demand_frozen,2,6.34041666666667,2.0
BBRS2325FK06DF,Frozen,demand_frozen,3,6.34041666666667,2.0
BBRS2325FK06DF,Frozen,demand_frozen,4,6.34041666666667,2.0
BBRSF0000K02DF,Frozen,demand_frozen,0,0.0,2.0
BBRSF0000K02DF,Frozen,demand_frozen,1,84.2013916666667,2.0
BBRSF0000K02DF,Frozen,demand_frozen,2,84.2013916666667,2.0
BBRSF0000K02DF,Frozen,demand_frozen,3,84.2013916666667,2.0
BBRSF0000K02DF,Frozen,demand_frozen,4,84.2013916666667,2.0
BBRSF3540K02DF,Frozen,demand_frozen,0,0.0,2.0
BBRSF3540K02DF,Frozen,demand_frozen,1,44.9394583333333,2.0
BBRSF3540K02DF,Frozen,demand_frozen,2,44.9394583333333,2.0
BBRSF3540K02DF,Frozen,demand_frozen,3,44.9394583333333,2.0
BBRSF3540K02DF,Frozen,demand_frozen,4,44.9394583333333,2.0
BCH019220K02DF,Frozen,demand_frozen,0,0.0,2.0
BCH019220K02DF,Frozen,demand_frozen,1,538.165025,2.0
BCH019220K02DF,Frozen,demand_frozen,2,538.165025,2.0
BCH019220K02DF,Frozen,demand_frozen,3,538.165025,2.0
BCH019220K02DF,Frozen,demand_frozen,4,538.165025,2.0
BFL003540K02DF,Frozen,demand_frozen,0,0.0,2.0
BFL003540K02DF,Frozen,demand_frozen,1,78.42225,2.0
BFL003540K02DF,Frozen,demand_frozen,2,78.42225,2.0
BFL003540K02DF,Frozen,demand_frozen,3,78.42225,2.0
BFL003540K02DF,Frozen,demand_frozen,4,78.42225,2.0
BFL0F0000K02DF,Frozen,demand_frozen,0,0.0,2.0
BFL0F0000K02DF,Frozen,demand_frozen,1,232.3118125,2.0
BFL0F0000K02DF,Frozen,demand_frozen,2,232.3118125,2.0
BFL0F0000K02DF,Frozen,demand_frozen,3,232.3118125,2.0
BFL0F0000K02DF,Frozen,demand_frozen,4,232.3118125,2.0
BLG018230K02DF,Frozen,demand_frozen,0,0.0,3.0
BLG018230K02DF,Frozen,demand_frozen,1,153.158041666667,3.0
BLG018230K02DF,Frozen,demand_frozen,2,153.158041666667,3.0
BLG018230K02DF,Frozen,demand_frozen,3,153.158041666667,3.0
BLG018230K02DF,Frozen,demand_frozen,4,153.158041666667,3.0
BLG0F0000K02DF,Frozen,demand_frozen,0,0.0,2.0
BLG0F0000K02DF,Frozen,demand_frozen,1,4.0530875,2.0
BLG0F0000K02DF,Frozen,demand_frozen,2,4.0530875,2.0
BLG0F0000K02DF,Frozen,demand_frozen,3,4.0530875,2.0
BLG0F0000K02DF,Frozen,demand_frozen,4,4.0530875,2.0
BLGS07595P24DF,Frozen,demand_frozen,0,0.0,2.0
BLGS07595P24DF,Frozen,demand_frozen,1,1.466,2.0
BLGS07595P24DF,Frozen,demand_frozen,2,1.466,2.0
BLGS07595P24DF,Frozen,demand_frozen,3,1.466,2.0
BLGS07595P24DF,Frozen,demand_frozen,4,1.466,2.0
BLGSF0000K02DF,Frozen,demand_frozen,0,0.0,2.0
BLGSF0000K02DF,Frozen,demand_frozen,1,16.8052166666667,2.0
BLGSF0000K02DF,Frozen,demand_frozen,2,16.8052166666667,2.0
BLGSF0000K02DF,Frozen,demand_frozen,3,16.8052166666667,2.0
BLGSF0000K02DF,Frozen,demand_frozen,4,16.8052166666667,2.0
BTH005565K06DF,Frozen,demand_frozen,0,0.0,3.0
BTH005565K06DF,Frozen,demand_frozen,1,17.0,3.0
BTH005565K06DF,Frozen,demand_frozen,2,17.0,3.0
BTH005565K06DF,Frozen,demand_frozen,3,17.0,3.0
BTH005565K06DF,Frozen,demand_frozen,4,17.0,3.0
BTH009100K06DF,Frozen,demand_frozen,0,0.0,3.0
BTH009100K06DF,Frozen,demand_frozen,1,302.240041666667,3.0
BTH009100K06DF,Frozen,demand_frozen,2,302.240041666667,3.0
BTH009100K06DF,Frozen,demand_frozen,3,302.240041666667,3.0
BTH009100K06DF,Frozen,demand_frozen,4,302.240041666667,3.0
BTH0CU020K02DF,Frozen,demand_frozen,0,0.0,2.0
BTH0CU020K02DF,Frozen,demand_frozen,1,36.35,2.0
BTH0CU020K02DF,Frozen,demand_frozen,2,36.35,2.0
BTH0CU020K02DF,Frozen,demand_frozen,3,36.35,2.0
BTH0CU020K02DF,Frozen,demand_frozen,4,36.35,2.0
BTH0F0000K02DF,Frozen,demand_frozen,0,0.0,2.0
BTH0F0000K02DF,Frozen,demand_frozen,1,0.0166666666666667,2.0
BTH0F0000K02DF,Frozen,demand_frozen,2,0.0166666666666667,2.0
BTH0F0000K02DF,Frozen,demand_frozen,3,0.0166666666666667,2.0
BTH0F0000K02DF,Frozen,demand_frozen,4,0.0166666666666667,2.0
BTHS07595P24DF,Frozen,demand_frozen,0,0.0,3.0
BTHS07595P24DF,Frozen,demand_frozen,1,431.283166666667,3.0
BTHS07595P24DF,Frozen,demand_frozen,2,431.283166666667,3.0
BTHS07595P24DF,Frozen,demand_frozen,3,431.283166666667,3.0
BTHS07595P24DF,Frozen,demand_frozen,4,431.283166666667,3.0
BTHSF0000K02DF,Frozen,demand_frozen,0,0.0,2.0
BTHSF0000K02DF,Frozen,demand_frozen,1,52.5472083333333,2.0
BTHSF0000K02DF,Frozen,demand_frozen,2,52.5472083333333,2.0
BTHSF0000K02DF,Frozen,demand_frozen,3,52.5472083333333,2.0
BTHSF0000K02DF,Frozen,demand_frozen,4,52.5472083333333,2.0
BTHSMF000K04DF,Frozen,demand_frozen,0,0.0,3.0
BTHSMF000K04DF,Frozen,demand_frozen,1,135.599333333333,3.0
BTHSMF000K04DF,Frozen,demand_frozen,2,135.599333333333,3.0
BTHSMF000K04DF,Frozen,demand_frozen,3,135.599333333333,3.0
BTHSMF000K04DF,Frozen,demand_frozen,4,135.599333333333,3.0
BTHSMF02CK02DF,Frozen,demand_frozen,0,0.0,3.0
BTHSMF02CK02DF,Frozen,demand_frozen,1,687.983895833333,3.0
BTHSMF02CK02DF,Frozen,demand_frozen,2,687.983895833333,3.0
BTHSMF02CK02DF,Frozen,demand_frozen,3,687.983895833333,3.0
BTHSMF02CK02DF,Frozen,demand_frozen,4,687.983895833333,3.0
C3JW00BRUK02DF,Frozen,demand_frozen,0,0.0,3.0
C3JW00BRUK02DF,Frozen,demand_frozen,1,240.7,3.0
C3JW00BRUK02DF,Frozen,demand_frozen,2,240.7,3.0
C3JW00BRUK02DF,Frozen,demand_frozen,3,240.7,3.0
C3JW00BRUK02DF,Frozen,demand_frozen,4,240.7,3.0
C3JW07100K02DF,Frozen,demand_frozen,0,0.0,2.0
C3JW07100K02DF,Frozen,demand_frozen,1,321.013525,2.0
C3JW07100K02DF,Frozen,demand_frozen,2,321.013525,2.0
C3JW07100K02DF,Frozen,demand_frozen,3,321.013525,2.0
C3JW07100K02DF,Frozen,demand_frozen,4,321.013525,2.0
C3JW09120K04DF,Frozen,demand_frozen,0,0.0,2.0
C3JW09120K04DF,Frozen,demand_frozen,1,3.450375,2.0
C3JW09120K04DF,Frozen,demand_frozen,2,3.450375,2.0
C3JW09120K04DF,Frozen,demand_frozen,3,3.450375,2.0
C3JW09120K04DF,Frozen,demand_frozen,4,3.450375,2.0
C3JW09130K02DF,Frozen,demand_frozen,0,0.0,2.0
C3JW09130K02DF,Frozen,demand_frozen,1,572.021366666667,2.0
C3JW09130K02DF,Frozen,demand_frozen,2,572.021366666667,2.0
C3JW09130K02DF,Frozen,demand_frozen,3,572.021366666667,2.0
C3JW09130K02DF,Frozen,demand_frozen,4,572.021366666667,2.0
C3JW0913VP06DF,Frozen,demand_frozen,0,0.0,2.0
C3JW0913VP06DF,Frozen,demand_frozen,1,3.41095833333333,2.0
C3JW0913VP06DF,Frozen,demand_frozen,2,3.41095833333333,2.0
C3JW0913VP06DF,Frozen,demand_frozen,3,3.41095833333333,2.0
C3JW0913VP06DF,Frozen,demand_frozen,4,3.41095833333333,2.0
C3JWL0000K02DF,Frozen,demand_frozen,0,0.0,3.0
C3JWL0000K02DF,Frozen,demand_frozen,1,185.0,3.0
C3JWL0000K02DF,Frozen,demand_frozen,2,185.0,3.0
C3JWL0000K02DF,Frozen,demand_frozen,3,185.0,3.0
C3JWL0000K02DF,Frozen,demand_frozen,4,185.0,3.0
C9PC00000P18DF,Frozen,demand_frozen,0,0.0,2.0
C9PC00000P18DF,Frozen,demand_frozen,1,0.01835,2.0
C9PC00000P18DF,Frozen,demand_frozen,2,0.01835,2.0
C9PC00000P18DF,Frozen,demand_frozen,3,0.01835,2.0
C9PC00000P18DF,Frozen,demand_frozen,4,0.01835,2.0
C9PCGCH00P18DF,Frozen,demand_frozen,0,0.0,3.0
C9PCGCH00P18DF,Frozen,demand_frozen,1,1753.331,3.0
C9PCGCH00P18DF,Frozen,demand_frozen,2,1753.331,3.0
C9PCGCH00P18DF,Frozen,demand_frozen,3,1753.331,3.0
C9PCGCH00P18DF,Frozen,demand_frozen,4,1753.331,3.0
C9PCWBM20P18DF,Frozen,demand_frozen,0,0.0,2.0
C9PCWBM20P18DF,Frozen,demand_frozen,1,66.0745833333333,2.0
C9PCWBM20P18DF,Frozen,demand_frozen,2,66.0745833333333,2.0
C9PCWBM20P18DF,Frozen,demand_frozen,3,66.0745833333333,2.0
C9PCWBM20P18DF,Frozen,demand_frozen,4,66.0745833333333,2.0
CBRSH2332P10DF,Frozen,demand_frozen,0,0.0,2.0
CBRSH2332P10DF,Frozen,demand_frozen,1,338.19075,2.0
CBRSH2332P10DF,Frozen,demand_frozen,2,338.19075,2.0
CBRSH2332P10DF,Frozen,demand_frozen,3,338.19075,2.0
CBRSH2332P10DF,Frozen,demand_frozen,4,338.19075,2.0
CCHICU000K06DF,Frozen,demand_frozen,0,0.0,2.0
CCHICU000K06DF,Frozen,demand_frozen,1,370.690529166667,2.0
CCHICU000K06DF,Frozen,demand_frozen,2,370.690529166667,2.0
CCHICU000K06DF,Frozen,demand_frozen,3,370.690529166667,2.0
CCHICU000K06DF,Frozen,demand_frozen,4,370.690529166667,2.0
CDS008110K02DF,Frozen,demand_frozen,0,0.0,2.0
CDS008110K02DF,Frozen,demand_frozen,1,146.886541666667,2.0
CDS008110K02DF,Frozen,demand_frozen,2,146.886541666667,2.0
CDS008110K02DF,Frozen,demand_frozen,3,146.886541666667,2.0
CDS008110K02DF,Frozen,demand_frozen,4,146.886541666667,2.0
CDS010140K02DF,Frozen,demand_frozen,0,0.0,2.0
CDS010140K02DF,Frozen,demand_frozen,1,107.420795833333,2.0
CDS010140K02DF,Frozen,demand_frozen,2,107.420795833333,2.0
CDS010140K02DF,Frozen,demand_frozen,3,107.420795833333,2.0
CDS010140K02DF,Frozen,demand_frozen,4,107.420795833333,2.0
CDS010140P20DF,Frozen,demand_frozen,0,0.0,2.0
CDS010140P20DF,Frozen,demand_frozen,1,4.50225,2.0
CDS010140P20DF,Frozen,demand_frozen,2,4.50225,2.0
CDS010140P20DF,Frozen,demand_frozen,3,4.50225,2.0
CDS010140P20DF,Frozen,demand_frozen,4,4.50225,2.0
CDS01014VP06DF,Frozen,demand_frozen,0,0.0,2.0
CDS01014VP06DF,Frozen,demand_frozen,1,6.11279166666667,2.0
CDS01014VP06DF,Frozen,demand_frozen,2,6.11279166666667,2.0
CDS01014VP06DF,Frozen,demand_frozen,3,6.11279166666667,2.0
CDS01014VP06DF,Frozen,demand_frozen,4,6.11279166666667,2.0
CDS0CU000K02DF,Frozen,demand_frozen,0,0.0,2.0
CDS0CU000K02DF,Frozen,demand_frozen,1,35.3577916666667,2.0
CDS0CU000K02DF,Frozen,demand_frozen,2,35.3577916666667,2.0
CDS0CU000K02DF,Frozen,demand_frozen,3,35.3577916666667,2.0
CDS0CU000K02DF,Frozen,demand_frozen,4,35.3577916666667,2.0
CDS0J0000K02DF,Frozen,demand_frozen,0,0.0,2.0
CDS0J0000K02DF,Frozen,demand_frozen,1,5.7,2.0
CDS0J0000K02DF,Frozen,demand_frozen,2,5.7,2.0
CDS0J0000K02DF,Frozen,demand_frozen,3,5.7,2.0
CDS0J0000K02DF,Frozen,demand_frozen,4,5.7,2.0
CDS0S0000K02DF,Frozen,demand_frozen,0,0.0,2.0
CDS0S0000K02DF,Frozen,demand_frozen,1,41.10875,2.0
CDS0S0000K02DF,Frozen,demand_frozen,2,41.10875,2.0
CDS0S0000K02DF,Frozen,demand_frozen,3,41.10875,2.0
CDS0S0000K02DF,Frozen,demand_frozen,4,41.10875,2.0
CKE01218VP04DF,Frozen,demand_frozen,0,0.0,2.0
CKE01218VP04DF,Frozen,demand_frozen,1,1.65083333333333,2.0
CKE01218VP04DF,Frozen,demand_frozen,2,1.65083333333333,2.0
CKE01218VP04DF,Frozen,demand_frozen,3,1.65083333333333,2.0
CKE01218VP04DF,Frozen,demand_frozen,4,1.65083333333333,2.0
CKE0F0000K02DF,Frozen,demand_frozen,0,0.0,2.0
CKE0F0000K02DF,Frozen,demand_frozen,1,140.433166666667,2.0
CKE0F0000K02DF,Frozen,demand_frozen,2,140.433166666667,2.0
CKE0F0000K02DF,Frozen,demand_frozen,3,140.433166666667,2.0
CKE0F0000K02DF,Frozen,demand_frozen,4,140.433166666667,2.0
CLG022270K06DF,Frozen,demand_frozen,0,0.0,2.0
CLG022270K06DF,Frozen,demand_frozen,1,33.011375,2.0
CLG022270K06DF,Frozen,demand_frozen,2,33.011375,2.0
CLG022270K06DF,Frozen,demand_frozen,3,33.011375,2.0
CLG022270K06DF,Frozen,demand_frozen,4,33.011375,2.0
CLG022270P10DF,Frozen,demand_frozen,0,0.0,2.0
CLG022270P10DF,Frozen,demand_frozen,1,71.17615,2.0
CLG022270P10DF,Frozen,demand_frozen,2,71.17615,2.0
CLG022270P10DF,Frozen,demand_frozen,3,71.17615,2.0
CLG022270P10DF,Frozen,demand_frozen,4,71.17615,2.0
CLG026340K06DF,Frozen,demand_frozen,0,0.0,2.0
CLG026340K06DF,Frozen,demand_frozen,1,22.796525,2.0
CLG026340K06DF,Frozen,demand_frozen,2,22.796525,2.0
CLG026340K06DF,Frozen,demand_frozen,3,22.796525,2.0
CLG026340K06DF,Frozen,demand_frozen,4,22.796525,2.0
CRB015190K02DF,Frozen,demand_frozen,0,0.0,2.0
CRB015190K02DF,Frozen,demand_frozen,1,79.8336666666667,2.0
CRB015190K02DF,Frozen,demand_frozen,2,79.8336666666667,2.0
CRB015190K02DF,Frozen,demand_frozen,3,79.8336666666667,2.0
CRB015190K02DF,Frozen,demand_frozen,4,79.8336666666667,2.0
CRB019240K02DF,Frozen,demand_frozen,0,0.0,2.0
CRB019240K02DF,Frozen,demand_frozen,1,124.508583333333,2.0
CRB019240K02DF,Frozen,demand_frozen,2,124.508583333333,2.0
CRB019240K02DF,Frozen,demand_frozen,3,124.508583333333,2.0
CRB019240K02DF,Frozen,demand_frozen,4,124.508583333333,2.0
CRB01924VP04DF,Frozen,demand_frozen,0,0.0,2.0
CRB01924VP04DF,Frozen,demand_frozen,1,1.18720833333333,2.0
CRB01924VP04DF,Frozen,demand_frozen,2,1.18720833333333,2.0
CRB01924VP04DF,Frozen,demand_frozen,3,1.18720833333333,2.0
CRB01924VP04DF,Frozen,demand_frozen,4,1.18720833333333,2.0
CTH013160K02DF,Frozen,demand_frozen,0,0.0,2.0
CTH013160K02DF,Frozen,demand_frozen,1,177.436208333333,2.0
CTH013160K02DF,Frozen,demand_frozen,2,177.436208333333,2.0
CTH013160K02DF,Frozen,demand_frozen,3,177.436208333333,2.0
CTH013160K02DF,Frozen,demand_frozen,4,177.436208333333,2.0
CTH015180P12DF,Frozen,demand_frozen,0,0.0,2.0
CTH015180P12DF,Frozen,demand_frozen,1,404.126708333333,2.0
CTH015180P12DF,Frozen,demand_frozen,2,404.126708333333,2.0
CTH015180P12DF,Frozen,demand_frozen,3,404.126708333333,2.0
CTH015180P12DF,Frozen,demand_frozen,4,404.126708333333,2.0
CTH016190K02DF,Frozen,demand_frozen,0,0.0,2.0
CTH016190K02DF,Frozen,demand_frozen,1,215.607083333333,2.0
CTH016190K02DF,Frozen,demand_frozen,2,215.607083333333,2.0
CTH016190K02DF,Frozen,demand_frozen,3,215.607083333333,2.0
CTH016190K02DF,Frozen,demand_frozen,4,215.607083333333,2.0
CTH016210K02DF,Frozen,demand_frozen,0,0.0,2.0
CTH016210K02DF,Frozen,demand_frozen,1,444.008929166667,2.0
CTH016210K02DF,Frozen,demand_frozen,2,444.008929166667,2.0
CTH016210K02DF,Frozen,demand_frozen,3,444.008929166667,2.0
CTH016210K02DF,Frozen,demand_frozen,4,444.008929166667,2.0
CTH01621VP04DF,Frozen,demand_frozen,0,0.0,2.0
CTH01621VP04DF,Frozen,demand_frozen,1,1.469125,2.0
CTH01621VP04DF,Frozen,demand_frozen,2,1.469125,2.0
CTH01621VP04DF,Frozen,demand_frozen,3,1.469125,2.0
CTH01621VP04DF,Frozen,demand_frozen,4,1.469125,2.0
MPORWBPM1P01DF,Frozen,demand_frozen,0,0.0,2.0
MPORWBPM1P01DF,Frozen,demand_frozen,1,13.4375,2.0
MPORWBPM1P01DF,Frozen,demand_frozen,2,13.4375,2.0
MPORWBPM1P01DF,Frozen,demand_frozen,3,13.4375,2.0
MPORWBPM1P01DF,Frozen,demand_frozen,4,13.4375,2.0
MPORWHSM1P01DF,Frozen,demand_frozen,0,0.0,2.0
MPORWHSM1P01DF,Frozen,demand_frozen,1,14.375,2.0
MPORWHSM1P01DF,Frozen,demand_frozen,2,14.375,2.0
MPORWHSM1P01DF,Frozen,demand_frozen,3,14.375,2.0
MPORWHSM1P01DF,Frozen,demand_frozen,4,14.375,2.0
MPORWHYM1P01DF,Frozen,demand_frozen,0,0.0,2.0
MPORWHYM1P01DF,Frozen,demand_frozen,1,13.4375,2.0
MPORWHYM1P01DF,Frozen,demand_frozen,2,13.4375,2.0
MPORWHYM1P01DF,Frozen,demand_frozen,3,13.4375,2.0
MPORWHYM1P01DF,Frozen,demand_frozen,4,13.4375,2.0
MPORWKR00P02DF,Frozen,demand_frozen,0,0.0,2.0
MPORWKR00P02DF,Frozen,demand_frozen,1,628.169729166667,2.0
MPORWKR00P02DF,Frozen,demand_frozen,2,628.169729166667,2.0
MPORWKR00P02DF,Frozen,demand_frozen,3,628.169729166667,2.0
MPORWKR00P02DF,Frozen,demand_frozen,4,628.169729166667,2.0
MPORWKRBPP02DF,Frozen,demand_frozen,0,0.0,2.0
MPORWKRBPP02DF,Frozen,demand_frozen,1,585.874704166667,2.0
MPORWKRBPP02DF,Frozen,demand_frozen,2,585.874704166667,2.0
MPORWKRBPP02DF,Frozen,demand_frozen,3,585.874704166667,2.0
MPORWKRBPP02DF,Frozen,demand_frozen,4,585.874704166667,2.0
MPORWKRMXP10DF,Frozen,demand_frozen,0,0.0,2.0
MPORWKRMXP10DF,Frozen,demand_frozen,1,6.47133333333333,2.0
MPORWKRMXP10DF,Frozen,demand_frozen,2,6.47133333333333,2.0
MPORWKRMXP10DF,Frozen,demand_frozen,3,6.47133333333333,2.0
MPORWKRMXP10DF,Frozen,demand_frozen,4,6.47133333333333,2.0
MPORWMHM1P01DF,Frozen,demand_frozen,0,0.0,2.0
MPORWMHM1P01DF,Frozen,demand_frozen,1,14.375,2.0
MPORWMHM1P01DF,Frozen,demand_frozen,2,14.375,2.0
MPORWMHM1P01DF,Frozen,demand_frozen,3,14.375,2.0
MPORWMHM1P01DF,Frozen,demand_frozen,4,14.375,2.0
MPORWNDORP01DF,Frozen,demand_frozen,0,0.0,3.0
MPORWNDORP01DF,Frozen,demand_frozen,1,87.2232916666667,3.0
MPORWNDORP01DF,Frozen,demand_frozen,2,87.2232916666667,3.0
MPORWNDORP01DF,Frozen,demand_frozen,3,87.2232916666667,3.0
MPORWNDORP01DF,Frozen,demand_frozen,4,87.2232916666667,3.0
P3JW00BRUK02DF,Frozen,demand_frozen,0,0.0,2.0
P3JW00BRUK02DF,Frozen,demand_frozen,1,120.8,2.0
P3JW00BRUK02DF,Frozen,demand_frozen,2,120.8,2.0
P3JW00BRUK02DF,Frozen,demand_frozen,3,120.8,2.0
